Row ID,Order ID,Order Date,Ship Date,Ship Mode,Order Priority,Customer ID,Customer Name,Customer Tenure Group,Customer Age Group,Segment,Country,City,State,Postal Code,Region,Sales Channel,Payment Method,Returned,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
317,CA-2024-100316,2024-09-27,2024-09-28,Second Class,Medium,CUST-7968,Noor Iqbal,3-5 Years,26-35,Home Office,United States,Richmond,Virginia,23219.0,South,Retail Store,Bank Transfer,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,5500.0,8,0.0,168.44
318,CA-2024-100317,2024-10-18,2024-10-21,Second Class,High,CUST-3773,Faraha Attari,New,46-60,Corporate,United States,New York City,New York,10001.0,East,Retail Store,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,28.12,2,0.0,2.63
319,CA-2023-100318,2023-04-30,2023-05-04,Same Day,Medium,CUST-2700,Fatima Rana,New,36-45,Corporate,United States,Seattle,Washington,98101.0,West,Retail Store,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,200.32,7,0.05,20.19
320,CA-2025-100319,2025-04-10,2025-04-11,First Class,Medium,CUST-3700,Noor Attari,5+ Years,36-45,Consumer,United States,Phoenix,Arizona,85001.0,West,Corporate Portal,Bank Transfer,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,450.93,1,0.1,58.21
321,CA-2025-100320,2025-01-10,2025-01-12,Second Class,High,CUST-7815,Ahmed Butt,3-5 Years,36-45,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,2258.06,4,0.1,125.72
322,CA-2023-100321,2023-04-27,2023-05-03,Same Day,Low,CUST-2647,Zain Siddiqui,1-2 Years,26-35,Home Office,United States,Newark,New Jersey,7102.0,East,Retail Store,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,64.58,3,0.2,-4.46
323,CA-2025-100322,2025-03-01,2025-03-03,Second Class,Medium,CUST-7038,Hassaan Chaudhry,1-2 Years,36-45,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,109.29,4,0.0,5.13
324,CA-2025-100323,2025-10-09,2025-10-13,First Class,Medium,CUST-6164,Omar Sheikh,New,46-60,Home Office,United States,Richmond,Virginia,23219.0,South,Online,Credit Card,Yes,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,510.4,9,0.0,16.23
325,CA-2024-100324,2024-09-25,2024-09-27,First Class,High,CUST-6520,Faraha Iqbal,3-5 Years,18-25,Home Office,United States,Columbus,Ohio,43215.0,East,Online,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,757.94,8,0.2,-19.4
326,CA-2024-100325,2024-05-27,2024-05-28,Standard Class,Medium,CUST-4687,Rehan Azeem,New,46-60,Consumer,United States,Phoenix,Arizona,85001.0,West,Online,Credit Card,Yes,FUR-TA-1002,Furniture,Tables,Executive Conference Table,768.33,6,0.2,-176.53
327,CA-2025-100326,2025-03-12,2025-03-14,Second Class,Medium,CUST-1596,Ahmed Siddiqui,3-5 Years,36-45,Consumer,United States,St. Louis,Missouri,63101.0,Central,Retail Store,Bank Transfer,No,TEC-MA-3004,Technology,Machines,Document Scanner,78.11,2,0.0,20.09
328,CA-2024-100327,2024-07-13,2024-07-22,Same Day,Medium,CUST-5545,Hassaan Hassan,1-2 Years,18-25,Corporate,United States,Minneapolis,Minnesota,55401.0,Central,Corporate Portal,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,310.47,8,0.15,19.35
329,CA-2024-100328,2024-05-02,2024-05-08,Same Day,High,CUST-9676,Ahmed Siddiqui,New,36-45,Consumer,United States,Richmond,Virginia,23219.0,South,Corporate Portal,Bank Transfer,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,19.56,1,0.05,3.9
330,CA-2025-100329,2025-06-15,2025-06-24,Same Day,Low,CUST-9837,Mariam Qureshi,5+ Years,26-35,Consumer,United States,Newark,New Jersey,7102.0,East,Retail Store,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,407.05,7,0.2,-23.12
331,CA-2024-100330,2024-12-04,2024-12-08,Second Class,Critical,CUST-5757,Hassaan Chaudhry,5+ Years,26-35,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Bank Transfer,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,65.41,2,0.25,-0.05
332,CA-2024-100331,2024-08-03,2024-08-05,Same Day,Medium,CUST-5384,Iqra Khan,New,46-60,Consumer,United States,San Francisco,California,94102.0,West,Online,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,46.4,1,0.25,3.8
333,CA-2025-100332,2025-02-28,2025-03-04,Second Class,High,CUST-9912,Mariam Nawaz,3-5 Years,46-60,Consumer,United States,Chicago,Illinois,60601.0,Central,Online,Credit Card,Yes,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,935.27,5,0.2,-256.41
334,CA-2025-100333,2025-05-10,2025-05-14,First Class,Medium,CUST-5733,Ali Chaudhry,3-5 Years,46-60,Corporate,United States,San Francisco,California,94102.0,West,Retail Store,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,553.54,2,0.0,90.11
335,CA-2023-100334,2023-09-04,2023-09-11,Same Day,Medium,CUST-8081,Sara Rana,3-5 Years,46-60,Home Office,United States,Phoenix,Arizona,85001.0,West,Online,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,22.99,2,0.2,0.62
336,CA-2023-100335,2023-06-03,2023-06-04,Second Class,High,CUST-9690,Faraha Khan,5+ Years,46-60,Corporate,United States,Columbus,Ohio,43215.0,East,Retail Store,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,653.9,2,0.1,119.49
337,CA-2025-100336,2025-09-23,2025-09-27,First Class,Low,CUST-8117,Hassaan Rana,1-2 Years,46-60,Corporate,United States,Newark,New Jersey,7102.0,East,Corporate Portal,PayPal,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,18.06,1,0.0,5.26
338,CA-2024-100337,2024-11-27,2024-11-29,First Class,Low,CUST-5729,Danish Butt,3-5 Years,18-25,Consumer,United States,Nashville,Tennessee,37201.0,South,Retail Store,PayPal,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,73.11,2,0.1,13.33
339,CA-2025-100338,2025-12-06,2025-12-09,Same Day,Medium,CUST-2673,Bilal Rauf,3-5 Years,26-35,Home Office,United States,Newark,New Jersey,7102.0,East,Corporate Portal,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,50.92,1,0.3,-4.75
340,CA-2025-100339,2025-10-05,2025-10-11,Same Day,Critical,CUST-9306,Faraha Attari,1-2 Years,18-25,Corporate,United States,St. Louis,Missouri,63101.0,Central,Retail Store,PayPal,No,OFF-AR-2004,Office Supplies,Art,Marker Set,44.88,3,0.25,3.14
341,CA-2023-100340,2023-04-04,2023-04-08,Same Day,Medium,CUST-8178,Ahmed Butt,1-2 Years,36-45,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Bank Transfer,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,5.0,1,0.0,0.39
342,CA-2025-100341,2025-08-15,2025-08-18,Standard Class,Medium,CUST-3294,Fatima Malik,1-2 Years,60+,Corporate,United States,Nashville,Tennessee,37201.0,South,Online,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,175.6,5,0.2,3.14
343,CA-2025-100342,2025-10-08,2025-10-11,Second Class,High,CUST-4630,Abdullah Ahmed,3-5 Years,26-35,Home Office,United States,Phoenix,Arizona,85001.0,West,Corporate Portal,Cash on Delivery,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,203.1,2,0.2,-21.15
344,CA-2024-100343,2024-03-28,2024-04-01,First Class,Medium,CUST-1146,Hassaan Hassan,3-5 Years,36-45,Corporate,United States,Charlotte,North Carolina,28201.0,South,Retail Store,PayPal,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,160.28,9,0.0,21.21
345,CA-2025-100344,2025-06-30,2025-07-06,Second Class,High,CUST-4453,Omar Nawaz,1-2 Years,36-45,Corporate,United States,Phoenix,Arizona,85001.0,West,Retail Store,Cash on Delivery,Yes,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,551.31,8,0.1,-25.84
346,CA-2023-100345,2023-08-06,2023-08-13,Second Class,Medium,CUST-5507,Ayesha Siddiqui,1-2 Years,26-35,Consumer,United States,Columbus,Ohio,43215.0,East,Online,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,94.16,2,0.2,2.08
347,CA-2024-100346,2024-04-18,2024-04-27,Standard Class,High,CUST-6783,Abdullah Hassan,New,26-35,Consumer,United States,Newark,New Jersey,7102.0,East,Retail Store,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,94.82,6,0.1,11.9
348,CA-2024-100347,2024-03-07,2024-03-13,Second Class,Medium,CUST-8751,Faraha Khan,New,26-35,Corporate,United States,Chicago,Illinois,60601.0,Central,Online,Bank Transfer,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,1117.96,7,0.0,366.1
349,CA-2023-100348,2023-12-07,2023-12-10,Second Class,Medium,CUST-6628,Abdullah Hassan,1-2 Years,26-35,Home Office,United States,Phoenix,Arizona,85001.0,West,Online,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,2179.42,11,0.15,271.74
350,CA-2024-100349,2024-07-04,2024-07-09,Second Class,Medium,CUST-9328,Omar Nawaz,1-2 Years,36-45,Corporate,United States,Nashville,Tennessee,37201.0,South,Online,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,3194.59,4,0.3,10.02
351,CA-2023-100350,2023-12-23,2023-12-26,First Class,Medium,CUST-4360,Omar Nawaz,3-5 Years,26-35,Corporate,United States,Los Angeles,California,90001.0,West,Online,PayPal,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,41.4,1,0.15,6.84
352,CA-2023-100351,2023-01-23,2023-01-25,First Class,Medium,CUST-4005,Rehan Nawaz,1-2 Years,36-45,Corporate,United States,Miami,Florida,33101.0,South,Online,Bank Transfer,Yes,TEC-PR-3005,Technology,Printers,Inkjet Printer,2150.85,5,0.2,-120.43
353,CA-2024-100352,2024-06-05,2024-06-12,Second Class,Medium,CUST-4552,Ahmed Butt,5+ Years,18-25,Home Office,United States,San Francisco,California,94102.0,West,Online,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,32.37,5,0.05,5.57
354,CA-2025-100353,2025-03-12,2025-03-13,First Class,Medium,CUST-1018,Omar Sheikh,New,36-45,Home Office,United States,Richmond,Virginia,23219.0,South,Retail Store,Bank Transfer,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,297.56,5,0.0,32.78
355,CA-2025-100354,2025-01-31,2025-02-08,First Class,Medium,CUST-3242,Ammar Rauf,5+ Years,18-25,Consumer,United States,Chicago,Illinois,60601.0,Central,Retail Store,Bank Transfer,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,594.72,2,0.15,-21.41
356,CA-2024-100355,2024-03-17,2024-03-21,Same Day,Medium,CUST-7318,Hassaan Hassan,1-2 Years,46-60,Corporate,United States,Minneapolis,Minnesota,55401.0,Central,Retail Store,Credit Card,Yes,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,181.19,7,0.05,-34.98
357,CA-2025-100356,2025-02-07,2025-02-12,First Class,Low,CUST-6097,Faraha Iqbal,3-5 Years,26-35,Home Office,United States,St. Louis,Missouri,63101.0,Central,Online,Cash on Delivery,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,421.49,9,0.25,24.27
358,CA-2025-100357,2025-10-12,2025-10-17,Standard Class,Medium,CUST-9640,Fatima Rana,1-2 Years,46-60,Corporate,United States,New York City,New York,10001.0,East,Partner Reseller,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,625.05,2,0.0,95.08
359,CA-2024-100358,2024-05-30,2024-06-06,Standard Class,Medium,CUST-2948,Mariam Qureshi,1-2 Years,36-45,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,652.85,1,0.1,47.54
360,CA-2025-100359,2025-11-05,2025-11-10,Second Class,Medium,CUST-6618,Hina Khan,New,46-60,Corporate,United States,Nashville,Tennessee,37201.0,South,Online,PayPal,No,OFF-AR-2004,Office Supplies,Art,Marker Set,44.49,2,0.05,5.73
361,CA-2025-100360,2025-03-02,2025-03-07,Same Day,Medium,CUST-5236,Omar Nawaz,New,26-35,Corporate,United States,Boston,Massachusetts,2108.0,East,Retail Store,Cash on Delivery,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,432.34,7,0.3,23.41
362,CA-2023-100361,2023-12-02,2023-12-03,Second Class,Critical,CUST-7901,Hassaan Attari,3-5 Years,26-35,Consumer,United States,Atlanta,Georgia,30301.0,South,Online,PayPal,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,4231.53,5,0.0,128.4
363,CA-2023-100362,2023-09-15,2023-09-19,Standard Class,High,CUST-2920,Fatima Malik,1-2 Years,26-35,Corporate,United States,San Francisco,California,94102.0,West,Retail Store,PayPal,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,40.03,5,0.0,-0.73
364,CA-2024-100363,2024-05-11,2024-05-13,Second Class,Medium,CUST-5188,Danish Siddiqui,5+ Years,18-25,Consumer,United States,St. Louis,Missouri,63101.0,Central,Retail Store,Bank Transfer,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,460.64,3,0.0,87.07
365,CA-2025-100364,2025-06-14,2025-06-20,Same Day,Medium,CUST-1238,Mariam Qureshi,1-2 Years,46-60,Consumer,United States,Boston,Massachusetts,2108.0,East,Partner Reseller,Cash on Delivery,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,277.45,4,0.2,40.89
366,CA-2023-100365,2023-06-09,2023-06-13,Same Day,High,CUST-1204,Noor Khan,5+ Years,26-35,Home Office,United States,San Francisco,California,94102.0,West,Corporate Portal,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,19.64,2,0.0,6.74
367,CA-2025-100366,2025-05-01,2025-05-06,Same Day,Medium,CUST-6552,Bilal Rauf,New,60+,Home Office,United States,Charlotte,North Carolina,28201.0,South,Partner Reseller,PayPal,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,33.77,3,0.0,7.31
368,CA-2024-100367,2024-11-20,2024-11-21,Standard Class,High,CUST-5927,Mariam Siddiqui,New,46-60,Home Office,United States,Phoenix,Arizona,85001.0,West,Online,Bank Transfer,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,2081.41,6,0.0,389.73
369,CA-2024-100368,2024-01-15,2024-01-16,Second Class,Low,CUST-5390,Danish Rauf,1-2 Years,18-25,Consumer,United States,Seattle,Washington,98101.0,West,Corporate Portal,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,247.84,10,0.2,-35.68
370,CA-2025-100369,2025-08-14,2025-08-19,Standard Class,High,CUST-3687,Ammar Rauf,5+ Years,36-45,Consumer,United States,Los Angeles,California,90001.0,West,Online,Bank Transfer,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,501.45,9,0.0,-5.69
371,CA-2024-100370,2024-11-21,2024-11-22,First Class,Medium,CUST-5951,Rehan Nawaz,1-2 Years,26-35,Corporate,United States,Miami,Florida,33101.0,South,Retail Store,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,2475.74,9,0.05,426.78
372,CA-2025-100371,2025-12-02,2025-12-03,Same Day,Medium,CUST-7160,Mariam Qureshi,New,26-35,Consumer,United States,Newark,New Jersey,7102.0,East,Retail Store,PayPal,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,114.26,3,0.0,11.21
373,CA-2023-100372,2023-10-12,2023-10-13,Standard Class,Medium,CUST-6388,Fatima Malik,New,26-35,Corporate,United States,San Francisco,California,94102.0,West,Online,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,17.54,3,0.1,0.59
374,CA-2024-100373,2024-02-01,2024-02-10,First Class,Critical,CUST-6126,Bilal Rana,1-2 Years,46-60,Consumer,United States,Portland,Oregon,97201.0,West,Retail Store,PayPal,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,1452.39,5,0.2,287.72
375,CA-2023-100374,2023-01-12,2023-01-18,Standard Class,High,CUST-1816,Mariam Qureshi,3-5 Years,26-35,Consumer,United States,New York City,New York,10001.0,East,Online,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,81.91,9,0.1,15.01
376,CA-2024-100375,2024-05-13,2024-05-16,Second Class,Medium,CUST-1192,Danish Hassan,1-2 Years,36-45,Home Office,United States,Boston,Massachusetts,2108.0,East,Online,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,229.64,1,0.3,-2.49
377,CA-2025-100376,2025-01-23,2025-01-26,Standard Class,Low,CUST-2776,Hassaan Attari,3-5 Years,26-35,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,Corporate Portal,PayPal,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,3034.32,2,0.3,-713.94
378,CA-2023-100377,2023-02-04,2023-02-07,First Class,Medium,CUST-4645,Fatima Malik,3-5 Years,36-45,Corporate,United States,St. Louis,Missouri,63101.0,Central,Online,Bank Transfer,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,7.96,1,0.05,0.22
379,CA-2024-100378,2024-12-27,2025-01-02,Standard Class,Medium,CUST-7314,Ahmed Butt,5+ Years,26-35,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,1648.22,5,0.2,101.24
380,CA-2025-100379,2025-04-28,2025-05-03,Standard Class,Low,CUST-9442,Iqra Khan,1-2 Years,26-35,Consumer,United States,St. Louis,Missouri,63101.0,Central,Online,Credit Card,Yes,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,65.65,2,0.2,-10.49
381,CA-2023-100380,2023-03-31,2023-04-02,Standard Class,Medium,CUST-2788,Sara Rauf,1-2 Years,26-35,Home Office,United States,,Pennsylvania,19104.0,East,Corporate Portal,Bank Transfer,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,76.6,2,0.25,-5.92
382,CA-2025-100381,2025-02-14,2025-02-16,First Class,High,CUST-8374,Danish Khan,5+ Years,26-35,Home Office,United States,Phoenix,Arizona,85001.0,West,Online,Cash on Delivery,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,62.2,1,0.1,7.99
383,CA-2024-100382,2024-08-27,2024-08-28,First Class,Medium,CUST-4700,Hamza Attari,1-2 Years,36-45,Corporate,United States,New York City,New York,10001.0,East,Online,Cash on Delivery,No,OFF-AR-2004,Office Supplies,Art,Marker Set,22.56,3,0.1,0.7
384,CA-2025-100383,2025-08-27,2025-09-01,First Class,Medium,CUST-4893,Ahmed Ahmed,1-2 Years,26-35,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,Corporate Portal,PayPal,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,337.76,7,0.05,74.61
385,CA-2025-100384,2025-10-18,2025-10-24,First Class,Medium,CUST-7811,Ayesha Ahmed,3-5 Years,60+,Consumer,United States,Minneapolis,Minnesota,55401.0,Central,Online,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,130.36,2,0.25,-2.7
386,CA-2024-100385,2024-02-22,2024-02-25,Standard Class,Critical,CUST-3679,Rehan Azeem,New,18-25,Consumer,United States,Phoenix,Arizona,85001.0,West,Online,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,729.84,5,0.0,113.18
387,CA-2023-100386,2023-04-25,2023-04-26,First Class,High,CUST-4904,Abdullah Qureshi,1-2 Years,26-35,Home Office,United States,Newark,New Jersey,7102.0,East,Corporate Portal,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,3074.3,5,0.0,525.6
388,CA-2024-100387,2024-09-08,2024-09-09,First Class,High,CUST-8260,Danish Khan,New,18-25,Home Office,United States,New York City,New York,10001.0,East,Retail Store,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,58.91,7,0.05,2.06
389,CA-2025-100388,2025-04-05,2025-04-14,Same Day,Critical,CUST-1504,Ayesha Siddiqui,New,18-25,Consumer,United States,San Francisco,California,94102.0,West,Corporate Portal,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,375.12,1,0.0,53.31
390,CA-2024-100389,2024-02-17,2024-02-20,Second Class,High,CUST-7773,Danish Siddiqui,New,60+,Consumer,United States,St. Louis,Missouri,63101.0,Central,Online,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,1121.59,10,0.1,-9.82
391,CA-2024-100390,2024-12-29,2025-01-04,Same Day,Low,CUST-4816,Danish Rauf,New,46-60,Home Office,United States,Nashville,Tennessee,37201.0,South,Corporate Portal,Bank Transfer,Yes,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,807.52,4,0.0,52.62
392,CA-2025-100391,2025-10-17,2025-10-22,First Class,Medium,CUST-1717,Faraha Iqbal,1-2 Years,36-45,Home Office,United States,St. Louis,Missouri,63101.0,Central,Partner Reseller,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,330.82,11,0.05,57.93
393,CA-2025-100392,2025-01-30,2025-02-02,Second Class,Critical,CUST-5434,Ayesha Siddiqui,3-5 Years,46-60,Consumer,United States,Columbus,Ohio,43215.0,East,Online,Bank Transfer,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,387.96,8,0.3,1.7
394,CA-2024-100393,2024-11-06,2024-11-08,First Class,Medium,CUST-1658,Rehan Nawaz,1-2 Years,46-60,Corporate,United States,Miami,Florida,33101.0,South,Online,Cash on Delivery,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,510.4,2,0.05,122.27
395,CA-2024-100394,2024-04-01,2024-04-03,Second Class,Low,CUST-6057,Hassaan Hassan,3-5 Years,36-45,Home Office,United States,Minneapolis,Minnesota,55401.0,Central,Partner Reseller,Bank Transfer,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,35.27,1,0.2,1.62
396,CA-2025-100395,2025-07-08,2025-07-13,Second Class,Medium,CUST-5008,Ahmed Butt,1-2 Years,46-60,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,PayPal,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,809.13,2,0.0,226.34
397,CA-2023-100396,2023-07-11,2023-07-17,Same Day,High,CUST-5994,Ahmed Ahmed,3-5 Years,26-35,Consumer,United States,Houston,Texas,77001.0,Central,Retail Store,PayPal,Yes,TEC-MA-3004,Technology,Machines,Document Scanner,2089.36,4,0.0,-41.29
398,CA-2025-100397,2025-01-08,2025-01-13,Same Day,Critical,CUST-5234,Noor Attari,5+ Years,36-45,Consumer,United States,New York City,New York,10001.0,East,Retail Store,Credit Card,Yes,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,93.81,2,0.2,-16.13
399,CA-2025-100398,2025-09-04,2025-09-08,Same Day,Medium,CUST-4764,Faraha Iqbal,3-5 Years,46-60,Home Office,United States,San Francisco,California,94102.0,West,Corporate Portal,Credit Card,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,146.62,1,0.2,-12.08
